date,Ta_Avg（℃）,RH-Avg（%）,TC_10cm℃,TC_20cm℃,TC_30cm℃,OT1,OT,OT3,EC_10cmds/m,EC_20cmds/m,EC_30cmds/m
2021-07-21 14:30:00,27.05,89.1,24.71,24.97,25.48,46.98,42.22,44.59,0.507,0.547,0.406
2021-07-21 15:00:00,27.04,90.3,24.78,25.0,25.44,47.22,42.05,44.6,0.508,0.544,0.405
2021-07-21 15:30:00,26.98,90.9,24.84,25.0,25.41,46.95,42.27,44.62,0.507,0.545,0.404
2021-07-21 16:00:00,26.74,92.2,24.9,25.0,25.41,46.46,42.22,44.71,0.505,0.542,0.406
2021-07-21 16:30:00,26.69,92.6,25.0,25.0,25.38,46.89,42.13,44.91,0.502,0.543,0.403
2021-07-21 17:00:00,26.59,93.2,25.03,25.03,25.38,46.78,42.29,45.18,0.504,0.539,0.402
2021-07-21 17:30:00,26.54,93.7,25.09,25.06,25.38,46.79,42.27,45.18,0.503,0.539,0.399
2021-07-21 18:00:00,26.55,94.1,25.12,25.09,25.35,46.98,41.9,44.81,0.502,0.534,0.396
2021-07-21 18:30:00,26.45,94.4,25.19,25.09,25.35,46.85,42.07,44.95,0.499,0.535,0.391
2021-07-21 19:00:00,26.34,94.7,25.22,25.12,25.35,46.62,42.49,45.04,0.5,0.533,0.388
2021-07-21 19:30:00,26.28,94.7,25.25,25.16,25.35,46.87,42.01,45.05,0.502,0.534,0.386
2021-07-21 20:00:00,26.12,94.9,25.28,25.19,25.35,46.43,41.87,45.11,0.499,0.532,0.384
2021-07-21 20:30:00,25.94,95.2,25.32,25.19,25.35,46.71,42.25,44.89,0.496,0.53,0.382
2021-07-21 21:00:00,25.86,95.1,25.32,25.22,25.35,46.79,41.89,45.06,0.498,0.529,0.377
2021-07-21 21:30:00,25.72,95.0,25.35,25.22,25.38,46.54,42.02,45.16,0.494,0.53,0.375
2021-07-21 22:00:00,25.58,95.0,25.35,25.25,25.38,46.37,42.08,45.06,0.493,0.526,0.372
2021-07-21 22:30:00,25.44,95.1,25.35,25.28,25.38,46.15,41.89,44.77,0.49,0.526,0.368
2021-07-21 23:00:00,25.29,95.2,25.35,25.28,25.38,46.08,42.33,45.41,0.49,0.524,0.364
2021-07-21 23:30:00,25.19,95.4,25.35,25.28,25.38,46.28,42.02,44.82,0.488,0.525,0.364
2021-07-22 00:00:00,25.18,95.1,25.35,25.32,25.38,46.3,42.11,45.1,0.487,0.524,0.361
2021-07-22 00:30:00,25.17,95.0,25.35,25.32,25.41,46.57,41.79,45.19,0.487,0.523,0.359
2021-07-22 01:00:00,25.13,95.0,25.35,25.32,25.41,46.54,42.18,45.0,0.483,0.525,0.36
2021-07-22 01:30:00,24.95,94.7,25.32,25.35,25.41,46.32,42.05,44.99,0.486,0.522,0.36
2021-07-22 02:00:00,24.8,95.2,25.32,25.35,25.41,46.51,42.11,45.12,0.485,0.521,0.359
2021-07-22 02:30:00,24.65,95.0,25.32,25.35,25.41,46.34,42.01,45.12,0.482,0.52,0.363
2021-07-22 03:00:00,24.45,94.8,25.28,25.35,25.41,46.29,42.01,44.98,0.481,0.518,0.358
2021-07-22 03:30:00,24.33,94.8,25.28,25.35,25.41,46.26,42.16,45.13,0.479,0.52,0.357
2021-07-22 04:00:00,24.22,94.5,25.25,25.35,25.44,46.5,42.09,44.54,0.479,0.516,0.358
2021-07-22 04:30:00,24.05,94.7,25.25,25.35,25.41,46.42,42.05,45.04,0.479,0.518,0.358
2021-07-22 05:00:00,23.94,94.4,25.22,25.32,25.44,46.02,42.17,45.1,0.48,0.516,0.359
2021-07-22 05:30:00,23.78,94.5,25.19,25.32,25.44,46.36,41.93,45.03,0.475,0.514,0.357
2021-07-22 06:00:00,23.63,94.9,25.16,25.32,25.44,46.55,42.19,45.34,0.477,0.514,0.358
2021-07-22 06:30:00,23.52,95.3,25.12,25.28,25.44,46.65,42.2,44.99,0.478,0.514,0.359
2021-07-22 07:00:00,23.47,95.3,25.06,25.28,25.41,46.31,42.22,45.04,0.475,0.512,0.361
2021-07-22 07:30:00,23.44,95.5,25.03,25.28,25.41,46.51,42.25,45.4,0.476,0.514,0.358
2021-07-22 08:00:00,23.48,95.7,24.97,25.25,25.41,46.42,42.09,44.97,0.475,0.51,0.359
2021-07-22 08:30:00,23.74,95.6,24.9,25.22,25.41,46.85,41.97,45.14,0.475,0.51,0.358
2021-07-22 09:00:00,24.01,94.4,24.9,25.22,25.41,46.53,42.07,45.09,0.476,0.509,0.356
2021-07-22 09:30:00,24.41,93.3,24.9,25.19,25.38,46.91,42.0,45.0,0.474,0.508,0.355
2021-07-22 10:00:00,24.53,92.7,24.9,25.16,25.38,46.35,41.81,44.82,0.472,0.509,0.352
2021-07-22 10:30:00,24.8,92.2,24.93,25.16,25.38,46.5,41.95,45.0,0.468,0.507,0.35
2021-07-22 11:00:00,24.98,91.8,24.97,25.16,25.35,45.92,41.72,44.49,0.469,0.506,0.35
2021-07-22 11:30:00,25.02,91.2,25.0,25.16,25.35,46.15,41.88,44.89,0.466,0.507,0.347
2021-07-22 12:00:00,24.69,90.1,25.03,25.16,25.35,46.05,41.8,44.4,0.464,0.505,0.347
2021-07-22 12:30:00,25.26,85.3,25.09,25.16,25.35,46.16,42.05,44.49,0.461,0.505,0.345
2021-07-22 13:00:00,25.89,82.6,25.12,25.16,25.35,45.84,41.68,44.43,0.463,0.503,0.342
2021-07-22 13:30:00,26.21,81.7,25.16,25.16,25.35,46.08,41.86,44.48,0.463,0.505,0.341
2021-07-22 14:00:00,26.34,80.3,25.22,25.19,25.32,46.12,41.96,44.69,0.463,0.502,0.34
2021-07-22 14:30:00,26.05,83.0,25.25,25.19,25.32,45.3,41.4,44.02,0.461,0.502,0.337
2021-07-22 15:00:00,25.72,84.5,25.32,25.19,25.32,45.98,41.87,44.26,0.459,0.502,0.337
2021-07-22 15:30:00,26.18,82.9,25.35,25.22,25.32,45.33,41.91,43.95,0.448,0.502,0.333
2021-07-22 16:00:00,26.15,83.9,25.38,25.25,25.32,45.3,42.09,44.11,0.448,0.502,0.333
2021-07-22 16:30:00,26.23,84.5,25.41,25.25,25.35,44.98,41.7,43.87,0.449,0.501,0.332
2021-07-22 17:00:00,26.09,85.6,25.44,25.28,25.35,45.1,41.9,43.6,0.446,0.499,0.329
2021-07-22 17:30:00,25.94,86.2,25.48,25.28,25.35,45.15,41.89,43.74,0.447,0.502,0.329
2021-07-22 18:00:00,25.78,87.4,25.48,25.32,25.35,45.2,41.81,43.34,0.446,0.501,0.327
2021-07-22 18:30:00,26.08,87.0,25.51,25.35,25.35,45.01,41.99,43.52,0.444,0.5,0.33
2021-07-22 19:00:00,26.19,86.2,25.54,25.35,25.35,44.78,41.71,43.65,0.445,0.499,0.33
2021-07-22 19:30:00,25.64,88.2,25.54,25.35,25.38,45.01,42.12,42.52,0.447,0.499,0.314
2021-07-22 20:00:00,24.8,90.8,25.57,25.38,25.38,44.97,41.98,42.18,0.443,0.499,0.313
2021-07-22 20:30:00,24.22,92.3,25.57,25.38,25.38,44.63,41.97,42.26,0.446,0.498,0.314
2021-07-22 21:00:00,23.72,93.4,25.54,25.41,25.41,45.04,42.13,42.08,0.446,0.499,0.311
2021-07-22 21:30:00,23.44,94.0,25.51,25.41,25.41,44.84,41.94,41.94,0.447,0.497,0.312
2021-07-22 22:00:00,23.56,94.2,25.44,25.41,25.41,44.7,41.8,41.77,0.449,0.496,0.311
2021-07-22 22:30:00,23.53,94.2,25.38,25.41,25.41,44.68,41.87,42.05,0.447,0.498,0.31
2021-07-22 23:00:00,23.53,94.0,25.35,25.41,25.41,44.75,41.7,42.16,0.446,0.497,0.312
2021-07-22 23:30:00,23.58,93.4,25.32,25.41,25.41,44.65,41.58,41.97,0.447,0.497,0.31
2021-07-23 00:00:00,23.45,94.3,25.28,25.38,25.41,44.88,41.74,41.73,0.45,0.496,0.309
2021-07-23 00:30:00,23.38,94.5,25.25,25.38,25.41,44.56,42.04,41.76,0.447,0.497,0.309
2021-07-23 01:00:00,23.28,94.6,25.22,25.38,25.41,44.48,41.66,41.58,0.447,0.495,0.309
2021-07-23 01:30:00,23.29,94.5,25.19,25.35,25.44,44.56,42.0,41.71,0.447,0.497,0.31
2021-07-23 02:00:00,23.2,94.2,25.16,25.35,25.41,44.47,41.44,41.56,0.444,0.494,0.308
2021-07-23 02:30:00,23.12,94.3,25.12,25.35,25.41,44.4,41.9,41.36,0.443,0.497,0.31
2021-07-23 03:00:00,23.08,94.2,25.09,25.32,25.41,44.72,41.95,40.51,0.445,0.497,0.3
2021-07-23 03:30:00,23.09,93.9,25.06,25.32,25.41,44.55,41.59,41.02,0.447,0.497,0.3
2021-07-23 04:00:00,23.0,94.3,25.06,25.28,25.41,44.3,41.41,40.57,0.446,0.496,0.298
2021-07-23 04:30:00,22.94,94.3,25.0,25.28,25.41,44.86,41.55,40.75,0.444,0.495,0.296
2021-07-23 05:00:00,22.72,94.6,25.0,25.25,25.41,44.46,41.69,40.54,0.444,0.499,0.298
2021-07-23 05:30:00,22.42,95.0,24.97,25.25,25.38,44.84,41.83,40.29,0.445,0.496,0.297
2021-07-23 06:00:00,22.46,95.7,24.93,25.22,25.38,44.43,41.78,40.49,0.445,0.497,0.295
2021-07-23 06:30:00,22.85,95.8,24.9,25.22,25.38,44.34,41.74,40.22,0.444,0.497,0.295
2021-07-23 07:00:00,23.22,95.5,24.87,25.22,25.38,44.4,41.7,40.06,0.444,0.495,0.295
2021-07-23 07:30:00,23.75,94.4,24.84,25.19,25.35,44.45,41.69,40.64,0.445,0.497,0.297
2021-07-23 08:00:00,24.71,90.0,24.84,25.16,25.35,44.52,41.84,40.35,0.443,0.496,0.295
2021-07-23 08:30:00,25.39,84.8,24.87,25.16,25.35,44.38,42.21,40.16,0.444,0.498,0.296
2021-07-23 09:00:00,25.68,84.4,24.93,25.12,25.35,44.5,41.9,40.28,0.444,0.496,0.293
2021-07-23 09:30:00,26.52,80.5,25.0,25.16,25.32,44.4,41.79,40.44,0.443,0.497,0.293
2021-07-23 10:00:00,27.4,78.49,25.09,25.16,25.32,43.75,41.52,39.87,0.437,0.495,0.294
2021-07-23 10:30:00,28.17,77.35,25.19,25.16,25.32,43.8,41.62,39.88,0.436,0.497,0.291
2021-07-23 11:00:00,28.75,75.08,25.32,25.16,25.32,44.12,41.74,40.17,0.434,0.495,0.291
2021-07-23 11:30:00,29.01,74.38,25.51,25.19,25.32,43.69,41.95,39.91,0.433,0.498,0.29
2021-07-23 12:00:00,29.37,73.07,25.67,25.22,25.32,43.79,41.77,39.8,0.434,0.498,0.29
2021-07-23 12:30:00,30.55,69.87,25.83,25.25,25.32,43.62,41.65,39.54,0.434,0.497,0.289
2021-07-23 13:00:00,30.6,70.35,25.99,25.32,25.32,43.56,41.42,39.46,0.433,0.497,0.287
2021-07-23 13:30:00,30.97,69.55,26.22,25.38,25.32,43.54,41.62,39.78,0.429,0.498,0.286
2021-07-23 14:00:00,31.0,70.43,26.42,25.44,25.35,43.89,41.9,39.71,0.431,0.497,0.288
2021-07-23 14:30:00,31.17,69.28,26.62,25.51,25.35,43.58,42.08,39.6,0.43,0.497,0.287
2021-07-23 15:00:00,31.57,67.28,26.75,25.6,25.38,43.33,41.94,39.48,0.429,0.497,0.286
2021-07-23 15:30:00,31.43,67.31,26.89,25.67,25.41,43.19,41.81,39.15,0.429,0.494,0.287
2021-07-23 16:00:00,32.21,64.83,27.02,25.77,25.41,43.25,41.73,39.64,0.425,0.496,0.285
2021-07-23 16:30:00,31.31,66.82,27.12,25.86,25.44,43.28,41.75,39.47,0.424,0.496,0.285
2021-07-23 17:00:00,28.23,74.38,27.23,25.93,25.48,42.85,41.61,39.34,0.424,0.497,0.286
2021-07-23 17:30:00,26.01,83.1,27.26,26.03,25.54,42.78,41.74,39.14,0.421,0.497,0.283
2021-07-23 18:00:00,25.94,81.4,27.23,26.06,25.57,42.51,41.7,39.14,0.419,0.501,0.282
2021-07-23 18:30:00,26.93,78.13,27.12,26.12,25.6,42.35,41.12,38.62,0.42,0.5,0.284
2021-07-23 19:00:00,26.89,80.5,27.02,26.19,25.64,42.95,41.79,39.15,0.422,0.498,0.282
2021-07-23 19:30:00,26.41,84.2,26.96,26.19,25.67,42.76,41.17,38.78,0.422,0.501,0.282
2021-07-23 20:00:00,26.0,88.4,26.89,26.22,25.7,42.79,41.75,39.45,0.42,0.499,0.282
2021-07-23 20:30:00,25.72,90.2,26.82,26.22,25.77,42.47,41.05,38.9,0.418,0.499,0.281
2021-07-23 21:00:00,25.52,92.0,26.75,26.26,25.77,42.92,41.63,39.13,0.42,0.501,0.283
2021-07-23 21:30:00,25.41,92.2,26.69,26.26,25.8,42.54,41.76,38.85,0.417,0.5,0.283
2021-07-23 22:00:00,25.39,92.5,26.62,26.22,25.83,42.69,41.51,39.07,0.416,0.502,0.282
2021-07-23 22:30:00,25.16,93.5,26.55,26.22,25.83,42.27,41.55,38.45,0.418,0.502,0.28
2021-07-23 23:00:00,24.77,93.7,26.49,26.22,25.86,42.8,41.59,38.65,0.416,0.501,0.282
2021-07-23 23:30:00,24.23,94.2,26.42,26.19,25.86,42.45,41.88,39.01,0.415,0.502,0.282
2021-07-24 00:00:00,24.02,94.9,26.36,26.19,25.86,42.55,41.66,38.75,0.415,0.502,0.28
2021-07-24 00:30:00,23.7,95.1,26.26,26.16,25.9,42.83,41.7,39.06,0.416,0.501,0.279
2021-07-24 01:00:00,23.51,95.4,26.16,26.16,25.9,42.45,41.42,38.97,0.417,0.499,0.28
2021-07-24 01:30:00,23.66,95.7,26.06,26.12,25.9,42.29,41.48,38.86,0.414,0.501,0.277
2021-07-24 02:00:00,23.39,95.8,25.96,26.09,25.9,42.29,41.42,38.67,0.414,0.501,0.278
2021-07-24 02:30:00,23.19,95.9,25.9,26.06,25.9,42.55,41.72,38.74,0.412,0.501,0.278
2021-07-24 03:00:00,23.1,96.0,25.8,26.03,25.9,42.43,42.0,38.53,0.412,0.502,0.281
2021-07-24 03:30:00,22.95,96.1,25.73,25.99,25.9,42.53,41.96,38.73,0.412,0.5,0.279
2021-07-24 04:00:00,22.85,96.2,25.64,25.96,25.9,42.8,41.66,38.63,0.413,0.501,0.278
2021-07-24 04:30:00,22.73,96.3,25.57,25.9,25.86,42.38,41.45,38.46,0.411,0.502,0.28
2021-07-24 05:00:00,22.61,96.3,25.51,25.86,25.86,42.38,41.75,38.38,0.41,0.504,0.278
2021-07-24 05:30:00,22.47,96.4,25.41,25.83,25.86,42.02,41.46,38.42,0.409,0.503,0.277
2021-07-24 06:00:00,22.77,96.6,25.35,25.8,25.83,42.33,41.58,38.26,0.408,0.502,0.279
2021-07-24 06:30:00,23.53,96.8,25.28,25.73,25.83,42.42,41.37,38.3,0.409,0.502,0.277
2021-07-24 07:00:00,24.63,96.6,25.25,25.7,25.8,41.64,41.44,38.25,0.409,0.501,0.276
2021-07-24 07:30:00,25.85,92.8,25.22,25.67,25.77,42.26,41.57,38.18,0.409,0.502,0.278
2021-07-24 08:00:00,27.41,86.0,25.25,25.64,25.77,42.49,41.58,38.37,0.409,0.503,0.275
2021-07-24 08:30:00,28.66,81.4,25.28,25.6,25.73,42.31,41.68,37.93,0.407,0.501,0.277
2021-07-24 09:00:00,29.22,79.64,25.35,25.6,25.73,42.15,41.66,38.48,0.402,0.503,0.275
2021-07-24 09:30:00,29.77,76.12,25.44,25.57,25.7,42.25,41.78,38.22,0.403,0.505,0.275
2021-07-24 10:00:00,30.02,74.98,25.57,25.57,25.7,41.93,41.93,38.1,0.403,0.502,0.276
2021-07-24 10:30:00,30.61,73.12,25.7,25.57,25.67,42.04,41.72,37.85,0.404,0.503,0.274
2021-07-24 11:00:00,31.09,72.12,25.83,25.6,25.67,42.0,41.56,38.3,0.402,0.503,0.274
2021-07-24 11:30:00,30.9,72.17,26.03,25.6,25.67,42.11,41.53,38.0,0.402,0.502,0.273
2021-07-24 12:00:00,31.59,71.16,26.26,25.67,25.67,41.63,41.45,37.7,0.404,0.502,0.273
2021-07-24 12:30:00,31.86,69.92,26.42,25.7,25.67,42.04,41.59,37.99,0.401,0.503,0.273
2021-07-24 13:00:00,31.99,67.9,26.62,25.77,25.67,41.56,41.35,37.92,0.399,0.505,0.271
2021-07-24 13:30:00,31.55,70.67,26.85,25.83,25.67,41.57,41.7,37.7,0.398,0.503,0.273
2021-07-24 14:00:00,32.68,66.01,27.06,25.9,25.67,41.53,41.21,38.11,0.398,0.506,0.27
2021-07-24 14:30:00,33.07,64.4,27.19,25.99,25.7,41.26,41.57,37.68,0.396,0.503,0.272
2021-07-24 15:00:00,33.16,64.05,27.4,26.06,25.7,41.27,41.02,37.47,0.396,0.504,0.271
2021-07-24 15:30:00,33.19,62.65,27.53,26.16,25.73,41.47,41.83,37.77,0.393,0.506,0.27
2021-07-24 16:00:00,33.41,62.4,27.7,26.22,25.77,41.1,41.44,37.83,0.394,0.502,0.273
2021-07-24 16:30:00,33.28,64.0,27.84,26.32,25.8,40.92,41.6,37.85,0.391,0.503,0.27
2021-07-24 17:00:00,33.15,63.95,27.91,26.42,25.86,40.96,41.53,37.7,0.393,0.504,0.27
2021-07-24 17:30:00,32.92,64.34,27.95,26.49,25.9,41.03,41.32,37.23,0.393,0.506,0.269
2021-07-24 18:00:00,32.46,66.07,27.98,26.59,25.93,40.67,41.22,37.27,0.39,0.504,0.269
2021-07-24 18:30:00,32.03,70.03,27.95,26.65,25.96,40.93,41.2,37.54,0.39,0.503,0.269
2021-07-24 19:00:00,30.88,75.43,27.91,26.69,26.03,40.61,41.27,37.66,0.39,0.505,0.269
2021-07-24 19:30:00,29.78,79.19,27.88,26.75,26.06,40.68,41.38,37.08,0.387,0.505,0.268
2021-07-24 20:00:00,28.16,86.2,27.81,26.79,26.09,40.67,41.34,37.3,0.388,0.503,0.27
2021-07-24 20:30:00,27.08,89.3,27.74,26.82,26.12,40.8,40.96,36.9,0.391,0.505,0.27
2021-07-24 21:00:00,26.51,91.7,27.63,26.82,26.16,40.76,41.11,37.34,0.388,0.504,0.267
2021-07-24 21:30:00,26.12,91.8,27.53,26.82,26.19,40.58,41.22,37.31,0.39,0.506,0.269
2021-07-24 22:00:00,25.84,91.5,27.4,26.82,26.22,40.43,41.46,37.03,0.386,0.505,0.267
2021-07-24 22:30:00,25.3,92.3,27.33,26.82,26.26,40.67,41.73,37.18,0.387,0.505,0.268
2021-07-24 23:00:00,25.1,93.0,27.19,26.82,26.26,40.66,41.17,37.51,0.385,0.506,0.267
2021-07-24 23:30:00,24.92,93.6,27.09,26.79,26.29,40.64,41.54,37.29,0.385,0.505,0.268
2021-07-25 00:00:00,24.62,93.8,26.96,26.75,26.29,41.0,41.76,37.0,0.384,0.503,0.266
2021-07-25 00:30:00,24.49,94.2,26.85,26.75,26.29,40.59,41.18,37.04,0.383,0.507,0.267
2021-07-25 01:00:00,24.3,94.4,26.75,26.69,26.32,40.43,41.29,36.91,0.383,0.507,0.266
2021-07-25 01:30:00,24.14,94.7,26.62,26.65,26.32,40.36,41.38,37.16,0.381,0.507,0.266
2021-07-25 02:00:00,23.88,94.9,26.52,26.62,26.32,40.38,41.15,36.99,0.382,0.505,0.267
2021-07-25 02:30:00,23.84,95.2,26.45,26.59,26.32,40.12,41.02,36.91,0.382,0.505,0.266
2021-07-25 03:00:00,23.89,95.4,26.36,26.52,26.32,40.88,41.45,37.02,0.379,0.505,0.267
2021-07-25 03:30:00,23.83,95.5,26.26,26.49,26.29,40.52,41.23,36.84,0.381,0.505,0.264
2021-07-25 04:00:00,23.58,95.5,26.16,26.45,26.29,40.12,41.31,37.0,0.382,0.505,0.264
2021-07-25 04:30:00,23.6,95.8,26.09,26.39,26.29,40.17,40.88,36.88,0.38,0.507,0.266
2021-07-25 05:00:00,23.59,95.9,25.99,26.36,26.26,40.14,41.51,36.66,0.378,0.506,0.267
2021-07-25 05:30:00,23.52,95.9,25.93,26.32,26.26,40.39,41.23,37.0,0.378,0.506,0.266
2021-07-25 06:00:00,23.57,96.1,25.83,26.29,26.22,40.18,41.23,36.66,0.378,0.504,0.263
2021-07-25 06:30:00,24.56,96.1,25.77,26.22,26.22,40.18,41.59,36.88,0.381,0.505,0.267
2021-07-25 07:00:00,26.43,90.6,25.7,26.19,26.19,40.18,41.28,36.95,0.378,0.503,0.267
2021-07-25 07:30:00,27.48,85.9,25.67,26.12,26.16,40.36,41.25,36.74,0.376,0.504,0.265
2021-07-25 08:00:00,28.2,83.1,25.7,26.09,26.16,40.14,41.15,36.29,0.375,0.506,0.264
2021-07-25 08:30:00,29.07,79.17,25.73,26.06,26.12,40.02,41.16,36.56,0.377,0.505,0.265
2021-07-25 09:00:00,29.84,74.69,25.8,26.03,26.12,39.89,40.99,36.69,0.376,0.503,0.263
2021-07-25 09:30:00,30.74,70.53,25.9,26.03,26.09,40.01,41.15,36.57,0.377,0.504,0.265
2021-07-25 10:00:00,31.16,68.14,25.99,25.99,26.06,39.85,40.95,36.92,0.375,0.504,0.264
2021-07-25 10:30:00,31.65,67.71,26.12,26.03,26.06,40.04,40.85,36.93,0.372,0.5,0.263
2021-07-25 11:00:00,31.76,66.86,26.26,26.03,26.03,39.93,41.31,36.3,0.374,0.502,0.262
2021-07-25 11:30:00,31.89,65.97,26.42,26.03,26.03,39.97,41.01,36.41,0.372,0.504,0.263
2021-07-25 12:00:00,32.32,65.5,26.59,26.06,26.03,39.76,41.2,36.47,0.374,0.502,0.261
2021-07-25 12:30:00,32.36,65.6,26.82,26.09,26.03,39.71,41.11,36.36,0.369,0.502,0.262
2021-07-25 13:00:00,32.42,65.02,27.02,26.16,26.03,39.49,41.07,36.46,0.368,0.504,0.26
2021-07-25 13:30:00,32.83,64.23,27.23,26.22,26.03,39.33,41.39,36.69,0.368,0.504,0.261
2021-07-25 14:00:00,32.7,64.74,27.43,26.29,26.03,39.29,41.41,36.25,0.364,0.502,0.261
2021-07-25 14:30:00,32.98,64.06,27.6,26.39,26.06,39.35,41.25,36.5,0.362,0.503,0.262
2021-07-25 15:00:00,33.03,64.68,27.77,26.45,26.06,39.01,41.21,36.24,0.36,0.501,0.26
2021-07-25 15:30:00,33.3,63.01,27.91,26.52,26.09,38.56,40.8,36.0,0.359,0.502,0.26
2021-07-25 16:00:00,33.33,63.85,28.05,26.62,26.12,39.06,41.46,36.31,0.357,0.503,0.259
2021-07-25 16:30:00,33.2,63.89,28.15,26.72,26.16,38.88,41.24,35.9,0.356,0.503,0.258
2021-07-25 17:00:00,32.87,64.39,28.22,26.79,26.19,38.42,41.19,36.12,0.355,0.505,0.257
2021-07-25 17:30:00,32.69,65.45,28.26,26.85,26.22,38.69,41.41,36.28,0.351,0.502,0.259
2021-07-25 18:00:00,31.97,67.36,28.22,26.92,26.26,38.44,41.12,36.23,0.351,0.502,0.257
2021-07-25 18:30:00,31.43,69.77,28.22,26.99,26.29,38.38,41.06,35.94,0.348,0.502,0.257
2021-07-25 19:00:00,30.66,74.37,28.15,27.02,26.32,38.16,41.34,36.05,0.347,0.504,0.257
2021-07-25 19:30:00,29.62,75.93,28.12,27.09,26.36,38.38,41.4,36.29,0.346,0.505,0.257
2021-07-25 20:00:00,27.81,84.3,28.05,27.09,26.42,38.17,41.42,35.85,0.346,0.505,0.256
2021-07-25 20:30:00,26.87,88.9,27.95,27.12,26.42,37.98,40.94,36.26,0.344,0.504,0.256
2021-07-25 21:00:00,26.8,88.9,27.84,27.12,26.45,38.22,41.2,36.51,0.343,0.504,0.258
2021-07-25 21:30:00,26.88,88.0,27.7,27.12,26.49,37.92,40.79,35.78,0.343,0.505,0.255
2021-07-25 22:00:00,26.25,89.3,27.6,27.12,26.52,38.41,41.48,36.31,0.341,0.503,0.257
2021-07-25 22:30:00,25.54,91.6,27.5,27.09,26.55,37.73,41.25,35.76,0.341,0.502,0.254
2021-07-25 23:00:00,25.21,92.7,27.36,27.09,26.55,37.75,40.82,35.86,0.338,0.503,0.256
2021-07-25 23:30:00,25.28,92.8,27.26,27.06,26.55,37.79,41.08,35.75,0.34,0.503,0.255
2021-07-26 00:00:00,26.09,89.3,27.16,27.02,26.59,37.59,41.14,36.08,0.338,0.503,0.256
2021-07-26 00:30:00,25.39,90.1,27.02,26.99,26.59,37.63,41.01,35.82,0.337,0.504,0.255
2021-07-26 01:00:00,24.76,92.3,26.96,26.96,26.59,37.62,40.85,35.63,0.336,0.503,0.257
2021-07-26 01:30:00,24.68,93.1,26.85,26.92,26.59,37.82,41.12,35.84,0.336,0.503,0.255
2021-07-26 02:00:00,24.7,92.8,26.75,26.89,26.59,37.65,41.09,35.82,0.338,0.503,0.255
2021-07-26 02:30:00,24.15,93.2,26.69,26.82,26.55,37.68,41.17,35.83,0.334,0.502,0.255
2021-07-26 03:00:00,23.57,93.9,26.59,26.79,26.59,37.59,40.97,35.75,0.333,0.502,0.255
2021-07-26 03:30:00,23.53,94.7,26.49,26.75,26.55,37.33,41.25,35.66,0.332,0.502,0.255
2021-07-26 04:00:00,23.82,95.0,26.39,26.69,26.52,37.4,41.0,35.61,0.332,0.503,0.255
2021-07-26 04:30:00,23.53,94.8,26.29,26.65,26.52,37.34,41.03,35.79,0.33,0.503,0.254
2021-07-26 05:00:00,23.15,94.9,26.19,26.59,26.52,37.31,41.23,35.71,0.331,0.502,0.255
2021-07-26 05:30:00,22.87,95.1,26.09,26.55,26.49,37.08,41.14,35.8,0.33,0.502,0.254
2021-07-26 06:00:00,23.39,95.7,25.99,26.49,26.49,37.33,40.93,35.71,0.331,0.501,0.255
2021-07-26 06:30:00,24.45,94.9,25.93,26.45,26.45,37.28,41.3,35.65,0.33,0.501,0.253
2021-07-26 07:00:00,25.8,90.5,25.83,26.39,26.42,37.18,41.29,35.42,0.33,0.503,0.256
2021-07-26 07:30:00,26.84,86.8,25.83,26.36,26.42,37.27,41.01,35.22,0.328,0.5,0.254
2021-07-26 08:00:00,27.85,84.0,25.83,26.29,26.39,37.06,41.22,35.47,0.328,0.5,0.254
2021-07-26 08:30:00,28.81,79.42,25.86,26.26,26.36,36.87,41.19,35.56,0.326,0.501,0.254
2021-07-26 09:00:00,29.69,76.1,25.96,26.22,26.32,36.77,40.97,35.51,0.325,0.501,0.252
2021-07-26 09:30:00,30.43,73.46,26.06,26.22,26.32,37.01,40.94,35.58,0.323,0.502,0.25
2021-07-26 10:00:00,30.92,72.34,26.16,26.19,26.29,36.72,41.0,35.55,0.323,0.5,0.251
2021-07-26 10:30:00,31.54,70.35,26.26,26.19,26.26,36.87,40.9,35.11,0.321,0.499,0.252
2021-07-26 11:00:00,31.86,67.47,26.42,26.22,26.26,36.36,40.88,35.42,0.318,0.499,0.251
2021-07-26 11:30:00,32.08,68.96,26.62,26.22,26.26,36.56,41.05,35.33,0.318,0.5,0.251
2021-07-26 12:00:00,32.24,68.53,26.79,26.26,26.22,36.1,40.85,35.29,0.313,0.498,0.251
2021-07-26 12:30:00,32.64,66.45,26.99,26.29,26.22,35.84,41.11,35.09,0.31,0.498,0.25
2021-07-26 13:00:00,32.47,66.82,27.16,26.36,26.22,35.8,41.09,35.24,0.306,0.498,0.25
2021-07-26 13:30:00,32.7,65.16,27.36,26.42,26.22,35.66,41.05,35.01,0.299,0.498,0.249
2021-07-26 14:00:00,33.28,63.63,27.53,26.49,26.22,35.06,40.96,35.14,0.295,0.496,0.248
2021-07-26 14:30:00,33.66,63.09,27.7,26.55,26.26,34.63,40.85,35.04,0.287,0.499,0.251
2021-07-26 15:00:00,33.76,62.02,27.88,26.62,26.26,34.26,40.68,35.1,0.278,0.491,0.247
2021-07-26 15:30:00,33.93,61.13,28.01,26.72,26.29,34.02,40.64,35.25,0.27,0.492,0.248
2021-07-26 16:00:00,34.08,61.04,28.15,26.79,26.29,33.6,40.58,34.94,0.262,0.492,0.249
